-1.402783870697021484e+00,4.699519574642181396e-01,2.890304327011108398e-01,-9.191392660140991211e-01,-1.624089717864990234e+00,5.653482079505920410e-01,2.440729290246963501e-01,-3.437928259372711182e-01,-8.093837499618530273e-01,1.276361107826232910e+00,4.060386121273040771e-01,-9.680682420730590820e-01,1.984896212816238403e-01,-9.889177680015563965e-01,-2.724748104810714722e-02,-8.088049888610839844e-01,1.896278023719787598e+00,8.524875044822692871e-01,2.601814568042755127e-01,4.763745367527008057e-01,2.074304521083831787e-01,1.039922714233398438e+00,-5.963326096534729004e-01,-3.773360252380371094e-01,-6.886741518974304199e-01,1.259299635887145996e+00,-1.595635175704956055e+00,-1.228086948394775391e+00,-9.021469354629516602e-01,-3.756486773490905762e-01,-4.247914850711822510e-01,-6.819584369659423828e-01,1.292387992143630981e-01,-2.641940712928771973e-01,-1.842475682497024536e-01,9.338366389274597168e-01,6.059665679931640625e-01,-2.024500072002410889e-01,-1.196031808853149414e+00,7.452921867370605469e-01
-3.577409684658050537e-01,4.921995103359222412e-01,-8.620370626449584961e-01,6.727874279022216797e-01,-1.458967208862304688e+00,-4.275692105293273926e-01,1.693819165229797363e-01,-7.631107419729232788e-02,2.089643716812133789e+00,1.245211482048034668e+00,-3.257077634334564209e-01,-1.324006468057632446e-01,-1.202160358428955078e+00,-1.917945966124534607e-02,-5.846154093742370605e-01,-8.644042015075683594e-01,2.374207735061645508e+00,-6.919112801551818848e-02,-1.636965036392211914e+00,-1.326712250709533691e+00,-1.543375372886657715e+00,-2.023667544126510620e-01,-9.897704720497131348e-01,-1.987706571817398071e-01,1.888846635818481445e+00,1.537662148475646973e+00,-6.631666421890258789e-01,4.538438618183135986e-01,1.231370329856872559e+00,1.768524795770645142e-01,-9.167631864547729492e-01,3.236692845821380615e-01,-7.875860929489135742e-01,-1.899124622344970703e+00,3.218337297439575195e-01,-3.805667459964752197e-01,5.560907125473022461e-01,8.740589618682861328e-01,3.819480538368225098e-01,1.047615766525268555e+00
1.804204463958740234e+00,7.425175309181213379e-01,-9.134322404861450195e-02,-1.287945270538330078e+00,-8.756410479545593262e-01,-1.498657941818237305e+00,2.114460617303848267e-01,5.806242823600769043e-01,-2.789891064167022705e-01,9.936564564704895020e-01,-6.832032799720764160e-01,-1.640730649232864380e-01,8.910499811172485352e-01,1.256961464881896973e+00,1.211250782012939453e+00,8.144164085388183594e-01,1.146800756454467773e+00,1.272957682609558105e+00,5.807199329137802124e-02,4.341340959072113037e-01,-1.325146555900573730e-01,5.965793728828430176e-01,6.171614527702331543e-01,-6.963801980018615723e-01,-2.038571089506149292e-01,4.885764718055725098e-01,-1.535168051719665527e+00,2.197826862335205078e+00,1.052162647247314453e+00,8.134894371032714844e-01,-6.763913631439208984e-01,-1.402547955513000488e+00,-6.674061417579650879e-01,2.351605594158172607e-01,1.436841964721679688e+00,1.794947981834411621e+00,5.286455750465393066e-01,6.444275379180908203e-01,8.882206082344055176e-01,-9.195134043693542480e-01
1.341307044029235840e+00,-1.215601086616516113e+00,-8.817700296640396118e-02,1.261014938354492188e+00,-3.233126997947692871e-01,-2.347689718008041382e-01,-1.072454810142517090e+00,1.456644415855407715e+00,1.482972979545593262e+00,-1.580710291862487793e+00,-1.361837983131408691e+00,1.811546802520751953e+00,1.976884901523590088e-01,1.172231197357177734e+00,4.102026522159576416e-01,-3.941702246665954590e-01,-2.401287406682968140e-01,-1.135687977075576782e-01,2.639169692993164062e-01,8.902247995138168335e-02,-3.656248152256011963e-01,-6.195455789566040039e-01,-1.055277466773986816e+00,1.811658143997192383e-01,-6.654312610626220703e-01,9.691317677497863770e-01,1.197744727134704590e+00,7.833024859428405762e-01,-5.162079930305480957e-01,-1.027167677879333496e+00,-1.378628492355346680e+00,-1.273713558912277222e-01,2.991522252559661865e-01,4.149714410305023193e-01,-1.952374577522277832e-01,1.210851967334747314e-01,-6.817938089370727539e-01,2.504225254058837891e+00,-2.534251473844051361e-02,1.180874705314636230e+00
-9.997918009757995605e-01,1.056933879852294922e+00,5.742893218994140625e-01,-9.125206470489501953e-01,1.027067303657531738e+00,-1.143494725227355957e+00,-9.474979639053344727e-01,1.592786312103271484e-01,-1.190535068511962891e+00,-1.627865284681320190e-01,-2.264840364456176758e+00,-1.924210339784622192e-01,4.428642690181732178e-01,1.107928633689880371e+00,-7.593533396720886230e-01,-7.451521158218383789e-01,-6.728634238243103027e-03,4.540540575981140137e-01,2.003439664840698242e+00,-2.241027057170867920e-01,-5.951876044273376465e-01,-2.353312969207763672e-01,1.629882454872131348e+00,2.245911806821823120e-01,8.880491256713867188e-01,9.090825915336608887e-01,6.191213428974151611e-02,-1.892045497894287109e+00,2.224028110504150391e+00,-8.501909375190734863e-01,1.372328877449035645e+00,-6.107264757156372070e-01,-3.180845379829406738e-01,-9.356628060340881348e-01,9.379000067710876465e-01,-1.952379107475280762e+00,6.644318103790283203e-01,1.263539552688598633e+00,-5.331953763961791992e-01,-1.795800685882568359e+00
-8.655312657356262207e-01,-5.665397047996520996e-01,2.145781368017196655e-01,7.235260009765625000e-01,5.625454187393188477e-01,-7.304472327232360840e-01,-7.365646958351135254e-01,4.872762411832809448e-02,6.143921017646789551e-01,-2.579718828201293945e+00,-8.928518295288085938e-01,2.788050770759582520e-01,6.412411928176879883e-01,-5.703333616256713867e-01,-5.224061012268066406e-01,5.107540488243103027e-01,-1.081313729286193848e+00,-3.116554953157901764e-02,-1.418770663440227509e-02,-4.033327996730804443e-01,-3.516999781131744385e-01,1.637252688407897949e+00,-1.131308317184448242e+00,-7.785338759422302246e-01,1.544204711914062500e+00,-2.600518226623535156e+00,2.807514667510986328e-01,1.610641837120056152e+00,-1.283539295196533203e+00,-4.980704188346862793e-01,-7.700400948524475098e-01,2.736869752407073975e-01,1.103270411491394043e+00,-4.313153028488159180e-01,-2.239175558090209961e+00,-1.025892972946166992e+00,-6.642714738845825195e-01,-8.935253620147705078e-01,-4.882917106151580811e-01,1.921209216117858887e+00
7.660467624664306641e-01,-3.137149810791015625e-01,-1.247187972068786621e+00,6.404974311590194702e-02,-1.520139575004577637e-01,-2.048554271459579468e-01,-6.629025191068649292e-02,1.648052096366882324e+00,1.057728171348571777e+00,2.546204566955566406e+00,1.456183195114135742e+00,-2.827655315399169922e+00,8.066048622131347656e-01,6.980760097503662109e-01,-8.427312374114990234e-01,-1.441816449165344238e+00,4.518738389015197754e-01,1.131297111511230469e+00,-2.170757293701171875e+00,-1.587920427322387695e+00,5.583346486091613770e-01,-1.065641403198242188e+00,-1.140555500984191895e+00,1.678112983703613281e+00,-1.354812741279602051e+00,-4.363954663276672363e-01,2.115167856216430664e+00,1.912949234247207642e-01,-2.662508785724639893e-01,7.014508843421936035e-01,-5.956798791885375977e-01,6.144447922706604004e-01,2.011853009462356567e-01,-3.471686542034149170e-01,-2.584220886230468750e+00,-1.196305871009826660e+00,4.170007407665252686e-01,-1.371813416481018066e+00,-8.166921734809875488e-01,-2.525543570518493652e-01
1.562455415725708008e+00,-1.320498883724212646e-01,-3.932906985282897949e-01,3.046730458736419678e-01,5.411874651908874512e-01,4.395384788513183594e-01,-1.654732108116149902e+00,5.348619818687438965e-02,-2.271942049264907837e-01,-3.213188648223876953e-01,-6.880336999893188477e-01,5.080949664115905762e-01,1.641582399606704712e-01,-3.745069801807403564e-01,7.611897587776184082e-02,6.451347470283508301e-02,-1.697064280509948730e+00,1.272866576910018921e-01,8.747068047523498535e-01,4.888083040714263916e-01,-1.349361062049865723e+00,-1.121066689491271973e+00,7.245473861694335938e-01,7.399872541427612305e-01,-6.583525538444519043e-01,1.251049995422363281e+00,-4.353647828102111816e-01,-1.781848907470703125e+00,1.899240016937255859e+00,-9.657844305038452148e-01,6.392371058464050293e-01,-5.778932571411132812e-01,5.592828392982482910e-01,-1.052368283271789551e+00,5.620923042297363281e-01,2.578556537628173828e-01,2.389467693865299225e-02,-2.308784425258636475e-01,5.326511338353157043e-02,-3.452801406383514404e-01
6.800581514835357666e-02,1.335890531539916992e+00,1.237989440560340881e-01,2.865956127643585205e-01,-1.116517663002014160e+00,-4.297242164611816406e-01,9.479466080665588379e-01,2.258956283330917358e-01,7.963324785232543945e-01,6.458022594451904297e-01,-5.720104575157165527e-01,-3.632723987102508545e-01,2.457832098007202148e+00,-3.938052952289581299e-01,7.980614155530929565e-02,-2.257087081670761108e-01,-5.143385529518127441e-01,2.895427346229553223e-01,-3.535739779472351074e-01,-4.069429934024810791e-01,2.481026798486709595e-01,7.952916026115417480e-01,-6.582324504852294922e-01,-3.622162714600563049e-02,-4.207293689250946045e-01,9.869416952133178711e-01,-1.436376452445983887e+00,-2.517136037349700928e-01,2.293524265289306641e+00,-3.985731899738311768e-01,-1.218964233994483948e-01,-6.518054008483886719e-01,2.456265985965728760e-01,-9.198619723320007324e-01,-3.069148659706115723e-01,-6.019818782806396484e-01,1.256357908248901367e+00,-5.057838559150695801e-01,1.229117989540100098e+00,7.113667577505111694e-02
-8.282731771469116211e-01,6.548730134963989258e-01,2.253322452306747437e-01,-2.458036541938781738e-01,3.981595635414123535e-01,4.366399347782135010e-01,-1.065583944320678711e+00,1.522464871406555176e+00,2.033809661865234375e+00,-1.339362263679504395e+00,1.329518914222717285e+00,-3.666915595531463623e-01,-9.631209373474121094e-01,-1.830732673406600952e-01,-1.098863363265991211e+00,1.221811920404434204e-01,-7.741348147392272949e-01,4.192151427268981934e-01,1.366387724876403809e+00,6.184390187263488770e-01,1.433682084083557129e+00,-5.396926999092102051e-01,-8.554583787918090820e-01,-2.598042786121368408e-01,3.916478157043457031e-01,-7.722899317741394043e-01,1.003585532307624817e-01,-6.688823699951171875e-01,1.659866124391555786e-01,-1.953293681144714355e+00,1.344466209411621094e-01,-4.418877959251403809e-01,1.244367599487304688e+00,7.296062707901000977e-01,-8.718809485435485840e-01,1.259969830513000488e+00,-8.515081405639648438e-01,4.660099744796752930e-01,1.807174324989318848e+00,1.239304184913635254e+00
